best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.014459222555160522,0.4835236668586731,0.9954819083213806,0.9320722222328186,9.999999747378752e-05,1987
