loss,accuracy,val_loss,val_accuracy,lr
1.2308868169784546,0.5249999761581421,2.2915432453155518,0.2750000059604645,0.001
0.4262828230857849,0.875,2.1027066707611084,0.42500001192092896,0.001
0.5249125957489014,0.8500000238418579,0.9504504203796387,0.699999988079071,0.001
0.20607993006706238,0.9750000238418579,0.5084825158119202,0.800000011920929,0.001
0.3367966413497925,0.925000011920929,0.18933245539665222,0.9750000238418579,0.001
0.19998854398727417,0.925000011920929,0.15680256485939026,0.949999988079071,0.001
0.17955441772937775,0.949999988079071,0.1416122019290924,0.9750000238418579,0.001
0.2757495641708374,0.925000011920929,0.6178002953529358,0.75,0.001
0.09907089173793793,1.0,0.09369395673274994,1.0,0.001
0.27625328302383423,0.8999999761581421,0.09493809193372726,1.0,0.001
0.07196853309869766,1.0,0.02078208141028881,1.0,0.001
0.05618678405880928,1.0,0.026074077934026718,1.0,0.001
0.10506241023540497,0.9750000238418579,0.021977020427584648,1.0,0.001
0.04392090067267418,1.0,0.02725965715944767,1.0,0.001
0.06620179116725922,1.0,0.03603861853480339,1.0,0.001
0.11135019361972809,0.9750000238418579,0.08552491664886475,0.949999988079071,0.001
0.0996759906411171,0.9750000238418579,0.12757423520088196,0.949999988079071,0.001
0.08961178362369537,0.9750000238418579,0.10282252728939056,0.9750000238418579,0.001
0.15353229641914368,0.949999988079071,0.21177873015403748,0.8999999761581421,0.001
0.02646944485604763,1.0,0.2202744036912918,0.875,0.001
0.0403192862868309,1.0,0.10852978378534317,0.949999988079071,0.001
0.04132499173283577,1.0,0.07487684488296509,0.949999988079071,0.001
0.06207330897450447,1.0,0.12556509673595428,0.949999988079071,0.001
0.11317390203475952,0.9750000238418579,0.10065986961126328,0.949999988079071,0.001
0.1854906529188156,0.925000011920929,0.10472904145717621,0.9750000238418579,0.001
0.0685216560959816,1.0,0.0504789836704731,1.0,0.001
0.0730413943529129,0.9750000238418579,0.1896974742412567,0.949999988079071,0.001
0.3032490015029907,0.925000011920929,0.033389341086149216,1.0,0.001
0.1826166808605194,0.925000011920929,0.3941599726676941,0.800000011920929,0.001
0.04790482670068741,1.0,0.0819699615240097,0.9750000238418579,0.001
0.031002366915345192,1.0,0.027403846383094788,0.9750000238418579,0.001
0.061139486730098724,1.0,0.11092519760131836,0.949999988079071,0.001
0.017536161467432976,1.0,0.39904195070266724,0.824999988079071,0.001
0.047876209020614624,1.0,0.08979032933712006,0.949999988079071,0.001
0.05130457878112793,1.0,0.022056709975004196,1.0,0.001
0.023624034598469734,1.0,0.010415752418339252,1.0,0.001
0.04776954650878906,1.0,0.005329452455043793,1.0,0.001
0.026554089039564133,1.0,0.0033981308806687593,1.0,0.001
0.028414467349648476,1.0,0.003603061195462942,1.0,0.001
0.04587635025382042,1.0,0.005271734204143286,1.0,0.001
0.01835591159760952,1.0,0.008569786325097084,1.0,0.001
0.018921339884400368,1.0,0.002572400262579322,1.0,0.001
0.03547976538538933,1.0,0.0027654338628053665,1.0,0.001
0.0560188889503479,0.9750000238418579,0.0017409328138455749,1.0,0.001
0.042036473751068115,1.0,0.0037192348390817642,1.0,0.001
0.025966769084334373,1.0,0.0010645020520314574,1.0,0.001
0.0336296483874321,1.0,0.0016438771272078156,1.0,0.001
0.02802221104502678,1.0,0.0028574864845722914,1.0,0.001
0.2526558041572571,0.949999988079071,0.002264541806653142,1.0,0.001
0.014453093521296978,1.0,0.00617140531539917,1.0,0.001
0.3029945492744446,0.8500000238418579,0.009032042697072029,1.0,0.001
0.011249175295233727,1.0,0.014494014903903008,1.0,0.001
0.011143557727336884,1.0,0.009386367164552212,1.0,0.001
0.06760191172361374,1.0,0.00845903716981411,1.0,0.001
0.0487842857837677,1.0,0.003424080554395914,1.0,0.001
0.09141075611114502,0.9750000238418579,0.2902495265007019,0.925000011920929,0.001
0.033337030559778214,1.0,0.05696895718574524,0.9750000238418579,0.001
0.02904072031378746,1.0,0.021206801757216454,1.0,0.001
0.015683230012655258,1.0,0.017321810126304626,1.0,0.001
0.2732277512550354,0.9750000238418579,0.004635846707969904,1.0,0.001
0.032335493713617325,1.0,0.007668399251997471,1.0,0.001
0.06608272343873978,0.9750000238418579,0.001813759794458747,1.0,0.001
0.0073633803986012936,1.0,0.010505078360438347,1.0,0.001
0.04660548269748688,1.0,0.010129217058420181,1.0,0.001
0.012824791483581066,1.0,0.0031744155567139387,1.0,0.001
0.1357700377702713,0.949999988079071,0.0040365648455917835,1.0,0.001
0.3172086179256439,0.8999999761581421,0.021333476528525352,1.0,0.001
0.04229549318552017,0.9750000238418579,0.005745943170040846,1.0,0.001
0.02409718930721283,1.0,0.004618739243596792,1.0,0.001
0.032242052257061005,1.0,0.0021170980762690306,1.0,0.001
0.031827330589294434,1.0,0.0033667609095573425,1.0,0.001
0.08350446075201035,0.9750000238418579,0.015848401933908463,1.0,0.001
0.30837127566337585,0.8999999761581421,0.003909933380782604,1.0,0.001
0.045523349195718765,1.0,0.017426399514079094,1.0,0.001
0.018150201067328453,1.0,0.007952405139803886,1.0,0.001
0.09616351127624512,0.949999988079071,0.016000058501958847,1.0,0.001
0.13309597969055176,0.9750000238418579,0.03499608486890793,1.0,0.001
0.19162580370903015,0.875,0.01349814236164093,1.0,0.001
0.017768438905477524,1.0,0.005640377756208181,1.0,0.001
0.026819486171007156,1.0,0.003978550434112549,1.0,0.001
0.03160102292895317,1.0,0.004457483999431133,1.0,0.001
0.026802580803632736,1.0,0.0038973703049123287,1.0,0.001
0.007023191545158625,1.0,0.0024127643555402756,1.0,0.001
0.006159589625895023,1.0,0.001972369384020567,1.0,0.001
0.01338600181043148,1.0,0.0016012446722015738,1.0,0.001
0.014171111397445202,1.0,0.0013048752443864942,1.0,0.001
0.00609938520938158,1.0,0.0012462058803066611,1.0,0.001
0.004248912911862135,1.0,0.0012211238499730825,1.0,0.001
0.008972849696874619,1.0,0.0012264212127774954,1.0,0.001
0.11359580606222153,0.949999988079071,0.001917415065690875,1.0,0.001
0.012397393584251404,1.0,0.002261148067191243,1.0,0.001
0.010472476482391357,1.0,0.001897449023090303,1.0,0.001
0.008337453007698059,1.0,0.002019205130636692,1.0,0.001
0.008784000761806965,1.0,0.0018920411821454763,1.0,0.001
0.013535967096686363,1.0,0.001833993592299521,1.0,0.001
0.020830679684877396,1.0,0.0017167708138003945,1.0,0.001
0.007163313217461109,1.0,0.0013624088605865836,1.0,0.001
0.00622697826474905,1.0,0.0012578582391142845,1.0,0.001
0.01726263388991356,1.0,0.0017519087996333838,1.0,0.001
0.00917618628591299,1.0,0.0020442032255232334,1.0,0.001
0.02187201753258705,1.0,0.0014738229801878333,1.0,0.001
0.014580413699150085,1.0,0.0014910285826772451,1.0,0.001
0.13425874710083008,0.9750000238418579,0.0014686184003949165,1.0,0.001
0.008484801277518272,1.0,0.0019061684142798185,1.0,0.001
0.009267264977097511,1.0,0.0021155388094484806,1.0,0.001
0.018514782190322876,1.0,0.0017513282364234328,1.0,0.001
0.008950402028858662,1.0,0.0014478189405053854,1.0,0.001
0.005558780860155821,1.0,0.001219879719428718,1.0,0.001
0.01064585242420435,1.0,0.001142475288361311,1.0,0.001
0.013111692853271961,1.0,0.0014480819227173924,1.0,0.001
0.016752513125538826,1.0,0.0014525357400998473,1.0,0.001
0.008310673758387566,1.0,0.0013061270583420992,1.0,0.001
0.007178650703281164,1.0,0.0013496304163709283,1.0,0.001
0.013706709258258343,1.0,0.0013209792086854577,1.0,0.001
0.0119260773062706,1.0,0.0010918996995314956,1.0,0.001
0.002831290941685438,1.0,0.0009660894284024835,1.0,0.001
0.007558032870292664,1.0,0.0009402374853380024,1.0,0.001
0.0011688697850331664,1.0,0.0009616663446649909,1.0,0.001
0.006034401245415211,1.0,0.0008714925497770309,1.0,0.001
0.011209358461201191,1.0,0.0009656231850385666,1.0,0.001
0.003480546874925494,1.0,0.0009768424788489938,1.0,0.001
0.0036216825246810913,1.0,0.0009222072549164295,1.0,0.001
0.07628168910741806,1.0,0.0012802468845620751,1.0,0.001
0.010164770297706127,1.0,0.0014426280977204442,1.0,0.001
0.004268590360879898,1.0,0.0013376368442550302,1.0,0.001
0.003892594249919057,1.0,0.00123657810036093,1.0,0.001
0.00334095093421638,1.0,0.00111895811278373,1.0,0.001
0.007988668978214264,1.0,0.0010594804771244526,1.0,0.001
0.008813107386231422,1.0,0.0011773977894335985,1.0,0.001
