best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.015497645363211632,5.24346923828125,0.9972850680351257,0.2907843589782715,9.999999747378752e-05,1978
