loss,accuracy,val_loss,val_accuracy,lr
0.6293764114379883,0.81540447473526,0.7902829647064209,0.6165090203285217,0.001
0.40940842032432556,0.8722031116485596,1.0970793962478638,0.5932931900024414,0.001
0.37744173407554626,0.872418224811554,0.5392783880233765,0.795356810092926,0.001
0.3360882103443146,0.8838210105895996,0.49742865562438965,0.844368040561676,0.001
0.3243594169616699,0.8937177062034607,0.8761941194534302,0.639724850654602,0.001
0.3248020112514496,0.8902753591537476,0.320211261510849,0.9079965353012085,0.001
0.3089619278907776,0.8978055119514465,0.5864172577857971,0.7661221027374268,0.001
0.3080945611000061,0.8988812565803528,0.41776466369628906,0.8538262844085693,0.001
0.2954578399658203,0.8988812565803528,0.29245510697364807,0.9208942651748657,0.001
0.2950550317764282,0.9021084308624268,0.8676733374595642,0.5881341099739075,0.001
0.28958824276924133,0.9027538895606995,0.4201948940753937,0.8890799880027771,0.001
0.293978750705719,0.9027538895606995,0.27234119176864624,0.9277729988098145,0.001
0.28377455472946167,0.9033992886543274,0.4750274419784546,0.8220120668411255,0.001
0.28118056058883667,0.903184175491333,0.2603496015071869,0.9260532855987549,0.001
0.2824332118034363,0.9061962366104126,0.30585694313049316,0.8993980884552002,0.001
0.27420100569725037,0.9074870944023132,0.4049014747142792,0.8813413381576538,0.001
0.26823002099990845,0.9098536968231201,0.36989492177963257,0.8727428913116455,0.001
0.2687835097312927,0.9059810638427734,0.28925853967666626,0.9019776582717896,0.001
0.2666427791118622,0.9107142686843872,0.2678726017475128,0.9208942651748657,0.001
0.25793159008026123,0.914802074432373,0.27289673686027527,0.914875328540802,0.001
0.26018840074539185,0.9124354720115662,0.41045358777046204,0.8839209079742432,0.001
0.2611125707626343,0.912220299243927,0.2472967952489853,0.9269131422042847,0.001
0.2609148621559143,0.9092082381248474,0.29058530926704407,0.9036973118782043,0.001
0.25692176818847656,0.912220299243927,0.3464954197406769,0.90025794506073,0.001
0.2522689700126648,0.9160929322242737,0.2744080722332001,0.9200344085693359,0.001
0.25331148505210876,0.9135112166404724,0.22387529909610748,0.935511589050293,0.001
0.2476741224527359,0.9171686768531799,0.35302722454071045,0.8865004181861877,0.001
0.24421946704387665,0.9160929322242737,0.7285168766975403,0.7712811827659607,0.001
0.24675562977790833,0.9173838496208191,0.40592947602272034,0.8787618279457092,0.001
0.23764032125473022,0.9167383909225464,0.3283493220806122,0.8942390084266663,0.001
0.2335292249917984,0.9199655652046204,0.3184974193572998,0.9122957587242126,0.001
0.23159493505954742,0.9201807379722595,0.5387625694274902,0.815133273601532,0.001
0.23519359529018402,0.9171686768531799,0.24233001470565796,0.914875328540802,0.001
0.2345222532749176,0.9225473403930664,0.2487509846687317,0.9131556153297424,0.001
0.2299610823392868,0.9206110239028931,0.31782862544059753,0.9011178016662598,0.001
0.23531760275363922,0.9214715957641602,0.248959019780159,0.9243336319923401,0.001
0.2229364514350891,0.919750452041626,0.25103428959846497,0.9208942651748657,0.001
0.22012771666049957,0.9193201661109924,0.2627828121185303,0.9217540621757507,0.001
0.22060634195804596,0.9223321676254272,0.34414777159690857,0.8976784348487854,0.001
0.21797487139701843,0.9236230850219727,0.24698057770729065,0.9217540621757507,0.001
0.2220148891210556,0.9229776263237,0.2847129702568054,0.9019776582717896,0.001
0.21458938717842102,0.9244836568832397,0.27821263670921326,0.9036973118782043,0.001
0.21865706145763397,0.9244836568832397,0.24089132249355316,0.9183146953582764,0.001
0.21070417761802673,0.9270654320716858,0.41901856660842896,0.8615649342536926,0.001
0.225172221660614,0.9193201661109924,0.28634026646614075,0.9183146953582764,0.001
0.20116685330867767,0.9279260039329529,0.39536985754966736,0.8615649342536926,0.001
0.2047409862279892,0.9268502593040466,0.22385315597057343,0.9372313022613525,0.001
0.20517714321613312,0.9290017485618591,0.27831190824508667,0.8993980884552002,0.001
0.20844893157482147,0.9246987700462341,0.24616630375385284,0.9208942651748657,0.001
0.2024080455303192,0.92878657579422,0.2681237757205963,0.9157351851463318,0.001
0.20384830236434937,0.925559401512146,0.27428314089775085,0.9157351851463318,0.001
0.20452874898910522,0.9266350865364075,0.2554900348186493,0.9174548387527466,0.001
0.2004183679819107,0.9300774335861206,0.252355694770813,0.9191745519638062,0.001
0.19385512173175812,0.9311531782150269,0.22638611495494843,0.9320722222328186,0.001
0.1925765872001648,0.9328743815422058,0.2296006679534912,0.9286328554153442,0.001
0.2051660269498825,0.9290017485618591,0.2868865132331848,0.914875328540802,0.001
0.1897733211517334,0.9315834641456604,0.2769950032234192,0.8959587216377258,0.001
0.19393837451934814,0.9315834641456604,0.2587907612323761,0.9114359617233276,0.001
0.19602704048156738,0.9317986369132996,0.2044469118118286,0.9372313022613525,0.001
0.1843200922012329,0.9350258111953735,0.21071377396583557,0.934651792049408,0.001
0.17880158126354218,0.937822699546814,0.24722085893154144,0.9165950417518616,0.001
0.18661890923976898,0.9348106980323792,0.3551133871078491,0.8779019713401794,0.001
0.17902295291423798,0.9354560971260071,0.2179693728685379,0.9260532855987549,0.001
0.19241547584533691,0.9339500665664673,0.2936626970767975,0.9071367383003235,0.001
0.1855146884918213,0.9354560971260071,0.30368730425834656,0.8985382914543152,0.001
0.1826256513595581,0.9348106980323792,0.21192602813243866,0.9320722222328186,0.001
0.18500559031963348,0.9309380650520325,0.4039992690086365,0.8538262844085693,0.001
0.18415793776512146,0.9350258111953735,0.2178242951631546,0.934651792049408,0.001
0.17298872768878937,0.9373924136161804,0.23482969403266907,0.9174548387527466,0.001
0.17695628106594086,0.937177300453186,0.34713008999824524,0.8925193548202515,0.001
0.16851107776165009,0.9397590160369873,0.23201021552085876,0.9320722222328186,0.001
0.17803949117660522,0.9358863830566406,0.2662886679172516,0.9079965353012085,0.001
0.17612290382385254,0.9386833310127258,0.20808877050876617,0.9260532855987549,0.001
0.1665608137845993,0.9406196475028992,0.2168770283460617,0.9226139187812805,0.001
0.1742771863937378,0.9397590160369873,0.22928732633590698,0.9286328554153442,0.001
0.1753813773393631,0.9416953325271606,0.24600043892860413,0.9105761051177979,0.001
0.1747610718011856,0.9369621276855469,0.22221355140209198,0.9337919354438782,0.001
0.171739861369133,0.9373924136161804,0.29753872752189636,0.9157351851463318,0.001
0.16272138059139252,0.9391136169433594,0.2789102792739868,0.9079965353012085,0.001
0.1674925833940506,0.9408347606658936,0.22044388949871063,0.9243336319923401,0.001
0.17261487245559692,0.9453528523445129,0.19627732038497925,0.9432502388954163,0.001
0.16192731261253357,0.9419105052947998,0.19627530872821808,0.9380911588668823,0.001
0.1616312861442566,0.9427710771560669,0.2877550721168518,0.8942390084266663,0.001
0.15552681684494019,0.9451376795768738,0.20807433128356934,0.9251934885978699,0.001
0.16851027309894562,0.9384681582450867,0.19878508150577545,0.9380911588668823,0.001
0.15879710018634796,0.943631649017334,0.2603093087673187,0.9079965353012085,0.001
0.15241535007953644,0.9470739960670471,0.18430982530117035,0.9398108124732971,0.001
0.15328149497509003,0.9447073936462402,0.2858826220035553,0.895098865032196,0.001
0.16771599650382996,0.9412650465965271,0.21991899609565735,0.9286328554153442,0.001
0.15920619666576385,0.9421256184577942,0.7107461094856262,0.6913155913352966,0.001
0.1575985997915268,0.9423407912254333,0.2176346629858017,0.935511589050293,0.001
0.15782032907009125,0.9455679655075073,0.1835113912820816,0.9406706690788269,0.001
0.15297017991542816,0.9475042819976807,0.2887290120124817,0.8873602747917175,0.001
0.1524902731180191,0.9496557712554932,0.24606239795684814,0.9174548387527466,0.001
0.15586358308792114,0.9468588829040527,0.26092156767845154,0.9036973118782043,0.001
0.15391579270362854,0.9453528523445129,0.19924384355545044,0.9337919354438782,0.001
0.15251050889492035,0.9455679655075073,0.20041075348854065,0.9406706690788269,0.001
0.14233878254890442,0.9492254853248596,0.2320597767829895,0.9165950417518616,0.001
0.15742188692092896,0.9447073936462402,0.21843492984771729,0.9243336319923401,0.001
0.14948898553848267,0.9483649134635925,0.24105842411518097,0.9269131422042847,0.001
0.1452741026878357,0.9477194547653198,0.3715151846408844,0.8684436678886414,0.001
0.15745848417282104,0.942986249923706,0.320739209651947,0.8925193548202515,0.001
0.15523119270801544,0.9457831382751465,0.20545801520347595,0.9337919354438782,0.001
0.14319004118442535,0.9492254853248596,0.19849352538585663,0.9329320788383484,0.001
0.14783932268619537,0.9477194547653198,0.2375209927558899,0.9286328554153442,0.001
0.14529523253440857,0.9449225664138794,0.6724377870559692,0.7325881123542786,0.001
0.14620447158813477,0.9470739960670471,0.2675071060657501,0.9122957587242126,0.001
0.14987942576408386,0.9490103125572205,0.29563915729522705,0.9028375148773193,0.001
0.14507918059825897,0.9481497406959534,0.3054211437702179,0.9028375148773193,0.001
0.14645235240459442,0.949440598487854,0.2262326031923294,0.929492712020874,0.001
0.14255772531032562,0.9487951993942261,0.19684606790542603,0.9320722222328186,0.001
0.14872275292873383,0.9449225664138794,0.18912430107593536,0.934651792049408,0.001
0.14539960026741028,0.951161801815033,0.21989357471466064,0.9183146953582764,0.001
0.14138035476207733,0.9483649134635925,0.26710066199302673,0.9122957587242126,0.001
0.13649076223373413,0.9505163431167603,0.2849373519420624,0.9036973118782043,0.001
0.14533649384975433,0.9477194547653198,0.2044622302055359,0.929492712020874,0.001
0.14492835104465485,0.9487951993942261,0.2088354080915451,0.9320722222328186,0.001
0.1323874592781067,0.9526678323745728,0.2889355719089508,0.8985382914543152,0.001
0.1313861906528473,0.9528829455375671,0.2066444605588913,0.9251934885978699,0.001
0.14181828498840332,0.951161801815033,0.2022089809179306,0.9398108124732971,0.001
0.14165718853473663,0.9496557712554932,0.22433888912200928,0.9269131422042847,0.001
0.14200353622436523,0.9485800266265869,0.28060925006866455,0.9174548387527466,0.001
0.13531474769115448,0.9539586901664734,0.18798121809959412,0.9423903822898865,0.001
0.1341468244791031,0.9543889760971069,0.22539293766021729,0.9363714456558228,0.001
0.1436937302350998,0.9513769149780273,0.2869676351547241,0.9028375148773193,0.001
0.1228814348578453,0.9556798338890076,0.2307906597852707,0.9372313022613525,0.001
0.12925314903259277,0.9533132314682007,0.1859181672334671,0.9423903822898865,0.001
0.13735191524028778,0.9503012299537659,0.20435932278633118,0.9389510154724121,0.001
0.13981832563877106,0.9509466290473938,0.19506391882896423,0.935511589050293,0.001
0.1420198380947113,0.951161801815033,0.34256860613822937,0.8718830347061157,0.001
0.1380603313446045,0.9492254853248596,0.24905647337436676,0.9157351851463318,0.001
0.1418461799621582,0.9505163431167603,0.27559390664100647,0.9097162485122681,0.001
0.13604435324668884,0.9509466290473938,0.28227290511131287,0.9114359617233276,0.001
0.1421789675951004,0.9503012299537659,0.2341819554567337,0.9269131422042847,0.001
0.11871110647916794,0.9582616090774536,0.2150793820619583,0.930352509021759,0.001
0.13502970337867737,0.9522375464439392,0.22678260505199432,0.9208942651748657,0.001
0.1331474334001541,0.9503012299537659,0.22632373869419098,0.9277729988098145,0.001
0.12607410550117493,0.9561101794242859,0.2920619249343872,0.9062768816947937,0.001
0.14725221693515778,0.9449225664138794,0.28296685218811035,0.8907996416091919,0.001
0.12936177849769592,0.9535284042358398,0.23640502989292145,0.9174548387527466,0.001
0.13074572384357452,0.9537435173988342,0.2242022007703781,0.929492712020874,0.001
0.129019632935524,0.9526678323745728,0.23649585247039795,0.9217540621757507,0.001
0.12290100008249283,0.9574010372161865,0.2101341336965561,0.9363714456558228,0.001
0.13556616008281708,0.9507315158843994,0.2236696481704712,0.9217540621757507,0.001
0.1306464821100235,0.9528829455375671,0.22134745121002197,0.929492712020874,0.001
0.13458435237407684,0.9507315158843994,0.1966770738363266,0.9389510154724121,0.001
0.12060610949993134,0.9561101794242859,0.23204931616783142,0.9277729988098145,0.001
0.1374991089105606,0.9526678323745728,0.7392974495887756,0.7583835124969482,0.001
0.12439805269241333,0.9563252925872803,0.2967097759246826,0.8959587216377258,0.001
0.12647905945777893,0.9576161503791809,0.22003960609436035,0.9260532855987549,0.001
0.12931281328201294,0.9539586901664734,0.1961427479982376,0.9329320788383484,0.001
0.12279529869556427,0.9565404653549194,0.4317799210548401,0.8400688171386719,0.001
0.13027498126029968,0.9524526596069336,0.3245730996131897,0.8916594982147217,0.001
0.12774784862995148,0.9567555785179138,0.21847519278526306,0.9337919354438782,0.001
0.12890499830245972,0.9520223736763,0.20652474462985992,0.935511589050293,0.001
0.13052335381507874,0.9550344347953796,0.21268700063228607,0.929492712020874,0.001
0.11373214423656464,0.9578313231468201,0.20398364961147308,0.9320722222328186,0.001
0.12284199893474579,0.9574010372161865,0.24706204235553741,0.9131556153297424,0.001
0.12422055751085281,0.9567555785179138,0.1919764280319214,0.9406706690788269,0.001
