best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.018630435690283775,0.37684714794158936,0.9946213364601135,0.9415305256843567,9.999999747378752e-05,1880
