best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.013794371858239174,0.47636786103248596,0.9954819083213806,0.9329320788383484,9.999999747378752e-05,1839
