best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.017361413687467575,0.38349485397338867,0.9948365092277527,0.9406706690788269,9.999999747378752e-05,1954
