best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.013426021672785282,0.5087939500808716,0.9952667951583862,0.9337919354438782,9.999999747378752e-05,1774
