best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.013489619828760624,0.41183406114578247,0.9954819083213806,0.9329320788383484,9.999999747378752e-05,1607
