best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.0822242870926857,3.8543875217437744,0.9764131903648376,0.5231143832206726,9.999999747378752e-05,1921
