best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.013966338708996773,0.4089276194572449,0.9952667951583862,0.9372313022613525,9.999999747378752e-05,1711
