best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
4.446397360879928e-05,2.8835535049438477,1.0,0.3333333432674408,9.999999747378752e-05,1999
