best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.022541958838701248,0.37008941173553467,0.9935455918312073,0.9372313022613525,9.999999747378752e-05,1850
