best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
1.749802663875144e-10,0.11267165094614029,1.0,0.9859920144081116,9.999999747378752e-05,1606
