loss,accuracy,val_loss,val_accuracy,lr
1.000329613685608,0.7845139503479004,0.9464900493621826,0.7937984466552734,0.001
0.828048825263977,0.8055842518806458,0.8506952524185181,0.8015503883361816,0.001
0.7923860549926758,0.8067476749420166,0.8337927460670471,0.8005167841911316,0.001
0.7825798988342285,0.8103671073913574,0.8117943406105042,0.8031007647514343,0.001
0.7686535716056824,0.80959153175354,0.8090646266937256,0.8031007647514343,0.001
0.7619457244873047,0.8117890357971191,0.7976614832878113,0.8015503883361816,0.001
0.7491188645362854,0.8106256723403931,0.7812783122062683,0.8062015771865845,0.001
0.7460808157920837,0.80959153175354,0.822885274887085,0.7989664077758789,0.001
0.7357819080352783,0.8126938939094543,0.7502822875976562,0.8067183494567871,0.001
0.7274741530418396,0.8124353885650635,0.7476128339767456,0.8062015771865845,0.001
0.7203646302223206,0.8155377507209778,0.7471070885658264,0.8093023300170898,0.001
0.7124946117401123,0.8141158223152161,0.8045557737350464,0.804651141166687,0.001
0.7090017795562744,0.81540846824646,0.7531224489212036,0.8082687258720398,0.001
0.7091767191886902,0.8150206804275513,0.7350703477859497,0.8103359341621399,0.001
0.7008600234985352,0.8155377507209778,0.7392218708992004,0.8036175966262817,0.001
0.6957512497901917,0.816442608833313,0.7316592335700989,0.8098191022872925,0.001
0.6927964687347412,0.8169596791267395,0.7603673934936523,0.8129199147224426,0.001
0.6827247142791748,0.8191571831703186,0.7344629168510437,0.8082687258720398,0.001
0.6798044443130493,0.8190279006958008,0.7359449863433838,0.8087855577468872,0.001
0.6786013841629028,0.8218717575073242,0.7437551617622375,0.8098191022872925,0.001
0.6742528080940247,0.8191571831703186,0.7241436243057251,0.8124030828475952,0.001
0.6629130840301514,0.819932758808136,0.7290939092636108,0.8098191022872925,0.001
0.6582320928573608,0.8240692615509033,0.7426691055297852,0.8113695383071899,0.001
0.658584475517273,0.8221303224563599,0.7312964200973511,0.8129199147224426,0.001
