best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
9.433828296323554e-08,7.182745933532715,1.0,0.46000000834465027,9.999999747378752e-05,1904
