best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
3.789026231970638e-05,0.1506894826889038,1.0,0.9666666388511658,9.999999747378752e-05,1667
