best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
2.294778624900573e-07,0.17882473766803741,1.0,0.949999988079071,9.999999747378752e-05,1999
