best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.40941962599754333,3.412708044052124,0.8544061183929443,0.23954372107982635,9.999999747378752e-05,1942
