best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.020644506439566612,0.37199530005455017,0.99419105052948,0.9406706690788269,9.999999747378752e-05,1941
