best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
7.659325092390645e-06,0.7341442704200745,1.0,0.9013158082962036,9.999999747378752e-05,1991
