best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.023605510592460632,0.31505054235458374,0.9935455918312073,0.9441100358963013,9.999999747378752e-05,1581
