best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.000297951337415725,6.65784215927124,1.0,0.26235294342041016,9.999999747378752e-05,1907
