loss,accuracy,val_loss,val_accuracy,lr
0.6290949583053589,0.6641790866851807,0.5898008346557617,0.849829375743866,0.001
0.5960917472839355,0.7089552283287048,0.45247724652290344,0.8668941855430603,0.001
0.5622081756591797,0.7089552283287048,0.5544820427894592,0.8464163541793823,0.001
0.5769540667533875,0.7089552283287048,0.4766799211502075,0.8600682616233826,0.001
0.5832924842834473,0.6940298676490784,0.804624617099762,0.6996586918830872,0.001
0.5662093162536621,0.7089552283287048,0.7267747521400452,0.6313993334770203,0.001
0.5589821338653564,0.6902984976768494,0.5746065974235535,0.5460751056671143,0.001
0.5497493743896484,0.7201492786407471,1.0735058784484863,0.49829351902008057,0.001
0.5635175108909607,0.7164179086685181,0.5479639172554016,0.7064846158027649,0.001
0.5729945302009583,0.6865671873092651,0.5786084532737732,0.6348122954368591,0.001
0.5391278266906738,0.7014925479888916,0.7392716407775879,0.5085324048995972,0.001
0.5556498765945435,0.7238805890083313,0.5839728116989136,0.723549485206604,0.001
0.5477827787399292,0.6940298676490784,0.5412319302558899,0.788395881652832,0.001
0.5420268177986145,0.7313432693481445,0.6534379124641418,0.7201365232467651,0.001
0.5663833022117615,0.7164179086685181,0.47875940799713135,0.7849829196929932,0.001
0.5488154888153076,0.7126865386962891,0.5168558359146118,0.7849829196929932,0.001
0.5706369280815125,0.7089552283287048,0.6453551650047302,0.7098976373672485,0.001
0.5724471211433411,0.7089552283287048,1.2306796312332153,0.49829351902008057,0.001
0.5795699954032898,0.7052238583564758,0.7264118194580078,0.6723549365997314,0.001
0.5332075953483582,0.7238805890083313,0.5918558835983276,0.7098976373672485,0.001
0.5476042628288269,0.7350746393203735,0.8599327802658081,0.49829351902008057,0.001
0.5700905919075012,0.7164179086685181,0.5853213667869568,0.5392491221427917,0.001
0.5547561049461365,0.7350746393203735,0.6180661916732788,0.7576791644096375,0.001
0.5493909120559692,0.7238805890083313,0.4308710992336273,0.8566552996635437,0.001
