best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.0010472459252923727,0.9383546113967896,1.0,0.7918089032173157,9.999999747378752e-05,1941
