best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.022421380504965782,0.32350078225135803,0.9939758777618408,0.9372313022613525,9.999999747378752e-05,1998
