best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
6.078864771552617e-06,2.211920976638794,1.0,0.37837839126586914,9.999999747378752e-05,1984
