best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.014183321967720985,0.46038156747817993,0.9954819083213806,0.9363714456558228,9.999999747378752e-05,1949
