best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.016673898324370384,0.4425792396068573,0.9952667951583862,0.934651792049408,9.999999747378752e-05,1968
