best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
5.9549343859544024e-05,0.4843474328517914,1.0,0.8486841917037964,9.999999747378752e-05,1932
