best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
3.1346793548436835e-05,2.805992364883423,1.0,0.44878047704696655,9.999999747378752e-05,1971
