loss,accuracy,val_loss,val_accuracy,lr
0.7045105695724487,0.6617646813392639,0.6539365649223328,0.7365853786468506,0.001
0.5543620586395264,0.6911764740943909,0.6527083516120911,0.7268292903900146,0.001
0.54918372631073,0.7009803652763367,0.6352817416191101,0.7219512462615967,0.001
0.47357359528541565,0.75,0.6137067675590515,0.7219512462615967,0.001
0.46091949939727783,0.7696078419685364,0.5670293569564819,0.7512195110321045,0.001
0.44614744186401367,0.8039215803146362,0.6483446359634399,0.5951219797134399,0.001
0.47005656361579895,0.7843137383460999,0.624180018901825,0.6682927012443542,0.001
0.45260635018348694,0.7843137383460999,0.6077929735183716,0.6731707453727722,0.001
0.43080663681030273,0.8235294222831726,0.5566196441650391,0.7414634227752686,0.001
0.41692546010017395,0.813725471496582,0.5593368411064148,0.7365853786468506,0.001
0.41215863823890686,0.8186274766921997,0.5457291603088379,0.7512195110321045,0.001
0.38303008675575256,0.8186274766921997,0.6492055654525757,0.6390243768692017,0.001
0.42020148038864136,0.8382353186607361,0.5861122012138367,0.70243901014328,0.001
0.41149115562438965,0.8186274766921997,0.5885022282600403,0.7268292903900146,0.001
0.40952134132385254,0.8284313678741455,0.5811139941215515,0.6926829218864441,0.001
0.37642067670822144,0.8088235259056091,0.5306960344314575,0.7658536434173584,0.001
0.41437074542045593,0.8088235259056091,0.5912938714027405,0.7463414669036865,0.001
0.39746004343032837,0.8529411554336548,1.3489450216293335,0.3951219618320465,0.001
0.3736003041267395,0.8186274766921997,0.6889908909797668,0.6292682886123657,0.001
0.35845351219177246,0.8480392098426819,0.7158903479576111,0.5414634346961975,0.001
0.30894899368286133,0.8725489974021912,0.6625354886054993,0.6878048777580261,0.001
0.40605485439300537,0.8235294222831726,0.9478363990783691,0.4829268157482147,0.001
0.335951030254364,0.8774510025978088,0.8516812920570374,0.47804877161979675,0.001
0.3343677222728729,0.8921568393707275,0.7052810788154602,0.5658536553382874,0.001
0.30505114793777466,0.8725489974021912,0.6278970837593079,0.6341463327407837,0.001
