best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.01330200769007206,0.5684384107589722,0.9954819083213806,0.9243336319923401,9.999999747378752e-05,1984
