best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.018283165991306305,0.3537311851978302,0.9950516223907471,0.944969892501831,9.999999747378752e-05,1991
