best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.019921384751796722,0.367920458316803,0.99419105052948,0.9475494623184204,9.999999747378752e-05,1966
