best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.01835956983268261,0.39057111740112305,0.9948365092277527,0.9372313022613525,9.999999747378752e-05,1835
