best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.014181450940668583,0.46398189663887024,0.9954819083213806,0.935511589050293,9.999999747378752e-05,1921
