best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.020135637372732162,0.3465576469898224,0.9939758777618408,0.9398108124732971,9.999999747378752e-05,1987
