best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.019825007766485214,0.3696666955947876,0.9937607645988464,0.9415305256843567,9.999999747378752e-05,1967
